"Marco Aurelio Marliani"	"Marliani, Marco Aurelio"
"A. de Marigny"	"Marigny, A. de"
"Marie-Antoinette"	"Marie-Antoinette, Reine de France"
"Marie-Antoinette, Reine"	"Marie-Antoinette, Reine de France"
"Walpurgis, Maria Antonia"	"Maria Antonia Walpurgis, Kurfürstin von Sachsen"
"Marescotti, A. F."	"Marescotti, André François"
"Marescotti, A.F."	"Marescotti, André François"
"Marescotti, André-François"	"Marescotti, André François"
"Marenzio, L."	"Marenzio, Luca"
"Maréchal, H."	"Maréchal, Henri"
"Marchetti, Felippo"	"Marchetti, Filippo"
"Fermo Dante Marchetti"	"Marchetti, Fermo Dante"
"Marchand, L."	"Marchand, Louis"
"Marcello, B."	"Marcello, Benedetto"
"Jacques André Marc"	"Marc, Jacques André"
"Marais, M."	"Marais, Marin"
"Auguste Lazare Maquaire"	"Maquaire, Auguste Lazare"
"Kosta P. Manojlović"	"Manojlović, Kosta P. "
"J. Ch. Mann"	"Mann, J. Ch."
"Carl Ludwig Amand Mangold"	"Mangold, Carl Ludwig Amand"
"Carl Amand Mangold"	"Mangold, Carl Amand"
"Manca, G."	"Manca, Gabriele"
"Gian Francesco Malipiero"	"Malipiero, Gian Francesco"
"Malipiero, Francesco"	"Malipiero, Gian Francesco"
"Paul de Maleingreau"	"Maleingreau, Paul de"
"Malats, Joaquim"	"Malats, Joaquin"
"Makaroff"	"Makarov"
"Maykapar, S."	"Majkapar, Samuil Moiseevič"
"Maykapar, Samuil"	"Majkapar, Samuil Moiseevič"
"Maykapar, Samuyl"	"Majkapar, Samuil Moiseevič"
"Samuel Moïséevitch Maïkapar"	"Majkapar, Samuil Moiseevič"
"Maykapar"	"Majkapar"
"Maillard, Louis-Aimé"	"Maillard, Louis"
"Maillart, Louis"	"Maillard, Louis"
"Mahler, G."	"Mahler, Gustav"
"Alexander Campbell Mackenzie"	"Mackenzie, Sir Alexander Campbell"
"Maciochi, M."	"Machiocchi, M."
"Guillaume de Machaut"	"Machaut, Guillaume de"
"Edward Mac Dowell"	"MacDowell, Edward"
"Max Dowell, Ed."	"MacDowell, Edward"
"Mac Dowell"	"MacDowell"
"Nikolaĭ Vital'evitch Lysenko"	"Lysenko, Nikolaĭ Vital'evitch "
"Luzzato, F."	"Luzzatto, Fortunato"
"Johann Heinrich Lützel"	"Lützel, Johann Heinrich"
"Lutoslawski, N."	"Lutoslawski, Witold"
"Lüthold, Ernest"	"Lüthold, Ernst"
"Hans Christian Lumbye"	"Lumbye, Hans Christian"
"Lully, J.-B."	"Lully, Jean-Baptiste"
"Lulli"	"Lully"
"Ludecke"	"Lüdecke, Louis"
"Lucantoni, G."	"Lucantoni, Giovanni"
"Johann Heinrich Lübeck"	"Lübeck, Johann Heinrich"
"Löwe, C."	"Löwe, Carl"
"Johann Jakob Löwe"	"Löwe von Eisenach, Johann Jakob"
"XIII, Louis"	"Louis XIII., Roi de France"
"Lotti, A."	"Lotti, Antonio"
"Lortzing, Alfred"	"Lortzing, Albert"
"Lorréglio, D."	"Lorreglio, D."
"Joseph Antoine Lorenziti"	"Lorenziti, Joseph Antoine"
"Nicola Bonifacio Logroscino"	"Logroscino, Nicola Bonifacio"
"Johann Carl Gottfried Loewe"	"Loewe, Johann Carl Gottfried"
"Loeschhorn, A."	"Loeschhorn, Carl Albert"
"Pietro Antonio Locatelli"	"Locatelli, Pietro Antonio"
"Llobet, Michel"	"Llobet, Miguel"
"Sergeĭ Mikhaĭlovitch Liapounov"	"Ljapunov, Sergej Michajlovič"
"Sergeï Mikhailovitsch Liapounov"	"Ljapunov, Sergej Michajlovič"
"Sergej Mihajlovič Lâpunov "	"Ljapunov, Sergej Michajlovič"
"Anatolij Konstantinovič Lâdov"	"Ljadov, Anatolij Konstantinovič"
"Liadow"	"Ljadov, Anatolij Konstantinovič"
"Liadow, A."	"Ljadov, Anatolij Konstantinovič"
"Liadow, Anatole"	"Ljadov, Anatolij Konstantinovič"
"Liadoff"	"Ljadov"
"Henry Charles Litolff"	"Litolff, Henry Charles"
"Litollf"	"Litolff"
"Listz, Franz"	"Liszt, Franz"
"Liszt"	"Liszt, Franz"
"Liszt, F."	"Liszt, Franz"
"Liszt, Fr."	"Liszt, Franz"
"Liszt,F."	"Liszt, F."
"Karol Józef Lipiński"	"Lipiński, Karol Józef"
"Lipiński, Karol Józef"	"Lipiński, Karol"
"Lipinsky, Karol"	"Lipiński, Karol"
"Lionnet, A."	"Lionnet, Anatole"
"Peter Joseph Lindpaintner"	"Lindpaintner, Peter Josef von"
"Lindner, Auguste"	"Lindner, August"
"Adolf Fredrik Lindbald"	"Lindblad, Adolf Fredrik"
"Adolf Fredrik Lindblad"	"Lindblad, Adolf Fredrik"
"Armand Limnander de Nieuwenhove"	"Limnander de Nieuwenhove, Armand"
"Limmander"	"Limnander"
"Linmander"	"Limnander"
"Ligeti, G."	"Ligeti, György"
"Liebe, L."	"Liebé, Louis"
"Charles Albert Lidgey"	"Lidgey, Charles Albert"
"Lichner, Henri"	"Lichner, Heinrich"
"Lichner, Henrich"	"Lichner, Heinrich"
"Arnold de Lewinsky"	"Lewinsky, Arnold de"
"Levy, Herm"	"Levy, Herm."
"Levade"	"Levadé"
"Arcangelo Del Leuto"	"Leuto, Arcangelo del"
"Leterrier, E."	"Leterrier, Eugène"
"Jehan de Lescurel"	"Lescurel, Jehan de"
"Leschetizky, Thedor"	"Leschetizky, Theodor"
"Leszetycki, Teodor"	"Leschetizky, Theodor"
"Leroux, X."	"Leroux, Xavier"
"Leroux, F."	"Leroux, Félix"
"Julius Emil Leonhard"	"Leonhard, Julius Emil"
"Léonce (frère)"	"Léonce, frère"
"Léonce, F."	"Léonce, frère"
"Léonce, Frère"	"Léonce, frère"
"Leoncavallo"	"Leoncavallo, Ruggero"
"Léoncavallo"	"Leoncavallo, Ruggero"
"Leoncavallo, Ruggiero"	"Leoncavallo, Ruggero"
"Charles Ferdinand Lenepveu"	"Lenepveu, Charles Ferdinand"
"Lendvai, E."	"Lendvai, Erwin"
"Jaak Nicolaas Lemmens"	"Lemmens, Jacques-Nicolas"
"Jaak Nikolaas Lemmens"	"Lemmens, Jacques-Nicolas"
"Lemaire, F."	"Lemaire, Fernand"
"Léar, F."	"Lehár, Franz"
"Lehar"	"Lehár, Franz"
"Lehar, Franz"	"Lehár, Franz"
"Charles Edouard Lefebvre"	"Lefebvre, Charles-Édouard"
"Lefèbvre, Ch."	"Lefebvre, Charles-Edouard"
"Louis James Alfred Lefébure-Wely"	"Lefébure-Wely, Louis James Alfred"
"Lefebvre-Welly"	"Lefébure-Wély"
"Leeman, Th."	"Leeman, Thomas"
"Leeman, Thomas"	"Leeman, Thomas"
"Leemann, Thomas"	"Leeman, Thomas"
"Leeman, Th.-L."	"Leeman, Th.-L."
"Th. L. Leeman"	"Leeman, Th. L. "
"A. [Th. L. ?] Leeman"	"Leeman, A."
"Lée, M."	"Lee, Markham"
"Lee, Markam"	"Lee, Markham"
"Ernest Markham Lee"	"Lee, Ernest Markham"
"Lederer, D."	"Lederer, Dezsö"
"Leclair, J. M."	"Leclair, Jean-Marie"
"Leclair, J.-M."	"Leclair, Jean-Marie"
"Leclair, Jean-M."	"Leclair, Jean-Marie"
"Lebrun, Paul"	"Lebrun, Paul-Henry-Joseph"
"E.-F. Le Tourneux"	"Le Tourneux, E.-F. "
"Letellier, Charles"	"Le Tellier, Charles-Maurice"
"Adrian Le Roy"	"Le Roy, Adrian"
"Ninon Le Petit"	"Le Petit, Ninon"
"Mattheus Le Maistre"	"Le Maistre, Mattheus"
"Claude Le Jeune"	"Le Jeune, Claude"
"Lejeune, Claude"	"Le Jeune, Claude"
"Paul Le Flem"	"Le Flem, Paul"
"Maurice Le Boucher"	"Le Boucher, Maurice"
"Fernand Le Borne"	"Le Borne, Fernand"
"Lebel, Firmin"	"Le Bel, Firmin"
"Lebeau, Alfred"	"Le Beau, Alfred"
"La Vigne, Philibert de"	"Lavigne, Philibert de "
"Johann Christian Lauterbach"	"Lauterbach, Johann Christoph"
"Lauro, A."	"Lauro, Antonio"
"Lauber, J."	"Lauber, Joseph"
"Lauber, joseph"	"Lauber, Joseph"
"Francis Tatton Latour"	"Latour, Francis Tatton "
"Lassus, R. de"	"Lasso, Orlando di"
"Lassus, Roland de"	"Lasso, Orlando di"
"Orlando di Lasso"	"Lasso, Orlando di"
"Blas de Lacerna"	"Laserna, Blas de"
"Lars Erik Larsson"	"Larsson, Lars Erik"
"John F. Larchet"	"Larchet, John F. "
"Laquai, R."	"Laquai, Reinhold"
"Lanner, J."	"Lanner, Joseph"
"Langert, A."	"Langert, Johann August Adolf"
"Langert, August"	"Langert, Johann August Adolf"
"Langer, G."	"Langer, Gustave"
"Lange, Gustave"	"Lange, Gustav"
"Peter Erasmus Lange-Müller"	"Lange-Müller, Peter Erasmus"
"Lang, W."	"Lang, Walter"
"Lang, J."	"Lang, Jules"
"Lambert, M."	"Lambert, Michel"
"Lambert, Lucien"	"Lambert, Lucien Léon Guillaume"
"Lambert, Lucien-Léon-Guillaume"	"Lambert, Lucien Léon Guillaume"
"Charles Lucien Lambert"	"Lambert, Charles-Lucien"
"Lalo, E."	"Lalo, Edouard"
"Lalo, Ed."	"Lalo, Edouard"
"Michel de Lalande"	"Lalande, Michel-Richard de"
"Michel Richard de Lalande"	"Lalande, Michel-Richard de"
"Michel-Richard de Lalande"	"Lalande, Michel-Richard de"
"Théodore de Lajarte"	"Lajarte, Théodore de"
"Lajarle"	"Lajarte"
"Charles Philippe Lafont"	"Lafont, Charles Philippe"
"Nikolaj Mihajlovič Laduhin"	"Laduhin, Nikolaj Mihajlovič"
"Lacroix, F."	"Lacroix, Fernand"
"Lacôme, Paul"	"Lacome, Paul"
"Paul d'Estaleux Lacôme"	"Lacôme d'Estalenx, Paul"
"Paul Lacôme d'Estalenx"	"Lacôme d'Estalenx, Paul"
"Paul Lacôme d'Estaleux"	"Lacôme d'Estalenx, Paul"
"Lack, Th."	"Lack, Théodore"
"Lack, Theodor"	"Lack, Théodore"
"Lachner, F."	"Lachner, Franz"
"Lachner, Franz Paul"	"Lachner, Franz"
"Fernand de la Tombelle"	"La Tombelle, Fernand de"
"La Rue, Pierre"	"La Rue, Pierre de"
"Pierre de La Rue"	"La Rue, Pierre de"
"Pierre de la Rue"	"La Rue, Pierre de"
"Michel de La Barre"	"La Barre, Michel de"
"Grigorii Fedorovich L'vovskii"	"Lʹvovskij, Grigorij Fe͏̈dorovič"
"Grigory Fyodorovich Lvovsky"	"Lʹvovskij, Grigorij Fe͏̈dorovič"
"Aleksej Fedorovič L'vov"	"L'vov, Aleksej Fëdorovič"
"Aleksej Fëdorovič L'vov"	"L'vov, Aleksej Fëdorovič"
"Gabriel-Charles de Lattaignant"	"L'Attaignant, Gabriel Charles de"
"Johann Sigismund Kusser"	"Kusser, Johann Sigismund"
"Kurtag, György"	"Kurtág, György"
"Kunc, A."	"Kunc, Aloys"
"Friedrich August Kummer"	"Kummer, Friedrich August"
"[?], Kuhnold"	"Kuhnold"
"Kuhnau, Friedrich"	"Kuhnau, Johann"
"Kuhn Maître Grabs"	"Kuhn"
"Friedrich Karl Kümstedt"	"Kühmstedt, Friedrich Karl"
"Kulhau, Friedrich"	"Kuhlau, Friedrich"
"Friedrich Wilhelm Kücken"	"Kücken, Friedrich Wilhelm"
"Krutner"	"Kruttner"
"M. H. Vant Kruij"	"Kruijs, M. H. van't"
"Johann Philipp Krieger"	"Krieger, Johann Philipp"
"Kreutzer, C."	"Kreutzer, Conradin"
"Kreutzer, Conrad"	"Kreutzer, Conradin"
"Krenger, R."	"Krenger, Rudolf"
"Krenger, Rud."	"Krenger, Rudolf"
"Johann Rudolf Krenger"	"Krenger, Johann Rudolf"
"Krenek, Ernst"	"Křenek, Ernst"
"Kremser, Ed."	"Kremser, Eduard"
"Johann Ludwig Krebs"	"Krebs, Johann Ludwig"
"Krausé, E."	"Krausé, Edouard"
"Krausé, Ed."	"Krausé, Edouard"
"Krantz, A."	"Krantz, Adolf"
"Krantz, Adolphe"	"Krantz, Adolf"
"Arthur Walter Kramer"	"Kramer, Arthur Walther"
"Kozeluch, Léopold"	"Koželuh, Leopold"
"Kozelih, Jan"	"Koželuh, Jan Antonín"
"Hirai, Kouzaburo"	"Kozaburo, Hirai"
"Koussevitzky, Serge"	"Koussevitzky, Sergey"
"Paul de Kousminsky"	"Kousminsky, Paul de"
"Erich Wolfgang Korngold"	"Korngold, Erich Wolfgang"
"Korngold, Erich-Wolfgang"	"Korngold, Erich Wolfgang"
"Genarij Osipovič Korganov"	"Korganov, Genarij Osipovič"
"Kontski"	"Kontsky"
"Johann Balthasar König"	"König, Johann Balthasar"
"Komsak"	"Komzák"
"Komzak"	"Komzák"
"Gomidas"	"Komitas"
"Gomitas"	"Komitas"
"Kodaly, Z."	"Kodály, Zoltán"
"Kodály, Z."	"Kodály, Zoltán"
"Kodàly, Z."	"Kodály, Zoltán"
"Kodaly, Zoldan"	"Kodály, Zoltán"
"Kodaly, Zoltan"	"Kodály, Zoltán"
"Kodaly, Zoltán"	"Kodály, Zoltán"
"Kodály, Zoltan"	"Kodály, Zoltán"
"Kodaly"	"Kodály"
"Raoul de Koczalski"	"Koczalski, Raoul"
"Köckert, G."	"Köckert, Gustav"
"Köckert, A."	"Köckert, Adolf"
"Kochanski, Paul"	"Kochański, Paweł"
"Kochański, Pawel"	"Kochański, Paweł"
"Sigurd von Koch"	"Koch, Sigurd von"
"Koch, L."	"Koch, Léonard"
"J. L. Koch"	"Koch, J. L. "
"Koch, A."	"Koch, August"
"Koch, Aug."	"Koch, August"
"August Friedrich Martin Klughardt"	"Klughardt, August Friedrich Martin"
"Hyacinthe Eléonore Klosé"	"Klosé, Hyacinthe Eléonore"
"Klosé, H."	"Klosé, Hyacinthe"
"Klose, F."	"Klose, Friedrich"
"Klosé, F."	"Klose, Friedrich"
"Klose, Fréderic"	"Klose, Friedrich"
"Klose, Frédéric"	"Klose, Friedrich"
"Klosé"	"Klose"
"Kling, H."	"Kling, Henri"
"Klengel, J."	"Klengel, Julius"
"August Stephan Alexander Klengel"	"Klengel, August Stephan Alexander"
"O. K. Klemm"	"Klemm, O. K. "
"Klein, J."	"Klein, Jules"
"Klein, A."	"Klein, Aloys"
"César Antonovitch Cui"	"Kjui,Cezar’ Antonovič"
"Cezar´ Antonovič Kûi"	"Kjui,Cezar’ Antonovič"
"Cezar´ Antonovičh Kûi"	"Kjui,Cezar’ Antonovič"
"Kjerulf, Hafldan"	"Kjerulf, Halfdan"
"Johann Christian Kittel"	"Kittel, Johann Christian"
"Johann Philipp Kirnberger"	"Kirnberger, Johann Philipp"
"Theodor Fürchtegott Kirchner"	"Kirchner, Theodor Fürchtegott"
"Kirchner, Th."	"Kirchner, Theodor"
"Kibaltchitch, Victor"	"Kibaltchitch, Victor"
"Kibaltchitch, Viktor"	"Kibaltchitch, Victor"
"Kibaltchitch, Nikolaï"	"Kibaltchitch, Nicolas"
"Ketten, L."	"Ketten, Léopold"
"Ketten, Leopold"	"Ketten, Léopold"
"Ketten, Henry"	"Ketten, Henri"
"Johann Christof Kessler"	"Kessler, Johann Christoph"
"Johann Christoph Kessler"	"Kessler, Johann Christoph"
"K. A. Kern"	"Kern, K. A. "
"Johann Kaspar Kerll"	"Kerll, Johann Caspar"
"Duci De Kerékjártó"	"Kerékjártó, Duci de"
"Johann Peter Kellner"	"Kellner, Johann Peter"
"Keller, C."	"Keller, Carl"
"Bela, Keler"	"Kéler, Béla"
"Béla, Kéler"	"Kéler, Béla"
"Keler-Bela"	"Kéler, Béla"
"Keler-Béla"	"Kéler, Béla"
"Kéler-Béla"	"Kéler, Béla"
"Keler, Béla"	"Kéler, Béla"
"Kaufmann, Georges"	"Kauffmann, Georges"
"Kaufmann, Fritz"	"Kauffmann, Fritz"
"Antoine de Kontsky"	"Kątski, Antoni"
"Aleksandr Dmitrievič Kastalʹskij"	"Kastal'skij, Aleksandr Dmitrievič"
"Karl von Kaskel"	"Kaskel, Karl von"
"Grigorii Alexeyevich Kasatschenko"	"Kasačenko, Georgij Alekseevič"
"Karren, Léon"	"Karren, Léon Gustave Joseph"
"Ûrij Lavrovič Karnovič"	"Karnovič, Ûrij Lavrovič "
"Karlowicz, M."	"Karłowicz, Mieczysław"
"Karlowicz, Mieczysław"	"Karłowicz, Mieczysław"
"H. Henri Kamm"	"Kamm, Henri H. "
"F. Henri Kamm"	"Kamm, F. Henri"
"Johann Wenzel Kalliwoda"	"Kalliwoda, Johann Wenzel"
"Kalkbrenner, Frédéric"	"Kalkbrenner, Friedrich"
"Vasilij Sergeevič Kalinnikov"	"Kalinnikov, Vasilij Sergeevič"
"Kaipanen, Jouni"	"Kaipainen, Jouni"
"Kagel, M."	"Kagel, Mauricio"
"Kaelin, P."	"Kaelin, Pierre"
"Kabalevsky"	"Kabalevskij, Dmitrij Borisovič"
"Kabalevsky, Dimitri"	"Kabalevskij, Dmitrij Borisovič"
"Kabalewsky"	"Kabalevskij, Dmitrij Borisovič"
"Kabalewsky, Dmitri"	"Kabalevskij, Dmitrij Borisovič"
"Junod, L."	"Junod, Laurent"
"Julliard, E."	"Julliard, Emile"
"Juillerat, J."	"Juillerat, James"
"Jouve, Pierre-Jean"	"Jouve, Pierre Jean"
"A. de Joug"	"Joug, A. de"
"des Prés, Josquin"	"Josquin des Prez"
"Josquin Des Prez"	"Josquin des Prez"
"Josquin des Prez "	"Josquin des Prez"
"Jongen, J."	"Jongen, Joseph"
"Joncières, V."	"Joncières, Victorin"
"Joncières, Victorien"	"Joncières, Victorin"
"Jomelli, Niccolò"	"Jommelli, Niccolò"
"Jomaux, A."	"Jomaux, Adolphe"
"Jomaux, Ad."	"Jomaux, Adolphe"
"Jolivet, A."	"Jolivet, André"
"Grand-Duc Jean-Ernest de Saxe-Weimar"	"Johann Ernst, Sachsen-Weimar, Prinz"
"Jean 4 (roi du Portugal)"	"João IV, Rei de Portugal"
"Jensen, A."	"Jensen, Adolf"
"Jemain, J."	"Jemain, Joseph"
"Jelmoli, H."	"Jelmoli, Hans"
"Jeanjean, P."	"Jeanjean, Paul Prudent"
"Jeanjean, Paul"	"Jeanjean, Paul Prudent"
"Jarrel, Michael"	"Jarrell, Michael"
"Jaroff, S."	"Jaroff, Serge"
"Jaques, E."	"Jaques, Emile"
"Jacques-Dalcoze"	"Jaques-Dalcroze, Emile"
"Jacques-Dalcroze"	"Jaques-Dalcroze, Emile"
"Jacques-Dalcroze, E."	"Jaques-Dalcroze, Emile"
"Jacques-Dalcroze, Emile"	"Jaques-Dalcroze, Emile"
"Jaque-Dalcroze, Emile"	"Jaques-Dalcroze, Emile"
"Janequin, C."	"Janequin, Clément"
"Jannequin, C."	"Janequin, Clément"
"Jannequin, Clément"	"Janequin, Clément"
"Janaccek, Leos"	"Janáček, Leoš"
"Janacek, Leos"	"Janáček, Leoš"
"Philibert Jambe de Fer"	"Jambe de Fer, Philibert"
"Jaell, Alfred"	"Jaëll, Alfred"
"Jaell"	"Jaëll"
"Jaeggi, S."	"Jaeggi, Stephan"
"Elisabeth Jacquet de La Guerre"	"Jacquet de la Guerre, Elisabeth-Claude"
"Guerre, Elizabeth de la"	"Jacquet de la Guerre, Elisabeth-Claude"
"Paul de Richard d'Ivry"	"Ivry, Paul de Richard d'"
"Paul de Richard, marquis d'Ivry"	"Ivry, Paul de Richard d'"
"Paul de Richard, Marquis d'Ivry"	"Ivry, Paul de Richard d'"
"Ives, Ch. E."	"Ives, Charles"
"Isouard, Nicolo"	"Isouard, Nicolas"
"Isouard, Nicolò"	"Isouard, Nicolas"
"Nicolo, Isouard"	"Isouard, Nicolas"
"Nicolò, Isouard"	"Isouard, Nicolas"
"Iradier, Sebastián"	"Iradier Salaberri, Sebastián"
"Ippolitov-Ivanov, Mikhail"	"Ippolitov-Ivanov, Michail Michajlovič"
"Mihail Mihajlovič Ippolitov-Ivanov"	"Ippolitov-Ivanov, Michail Michajlovič"
"Désiré Emile Ingelbrecht"	"Inghelbrecht, Désiré-Emile"
"Désiré Emile Inghelbrecht"	"Inghelbrecht, Désiré-Emile"
"Ingenieri, Marc'Antonio"	"Ingegneri, Marc'Antonio"
"Infante, M."	"Infante, Manuel"
"d'Indy, V."	"Indy, Vincent d'"
"d'Indy, Vincent"	"Indy, Vincent d'"
"D'Indy, Vincent"	"Indy, Vincent d'"
"Ibert, J."	"Ibert, Jacques"
"Ibert, Jaques"	"Ibert, Jacques"
"Hure, Jean"	"Huré, Jean"
"Humperdink"	"Humperdinck"
"Hummel, J.-N."	"Hummel, Johann Nepomuk"
"Johann Nepomuk Hummel"	"Hummel, Johann Nepomuk"
"Ferdinand B. Hummel"	"Hummel, Ferdinand B."
"Huguenin, Ch."	"Huguenin, Charles"
"Hugo, V."	"Hugo, Victor"
"Georges Adolphe Hüe"	"Hüe, Georges Adolphe"
"Hue, G."	"Hüe, Georges Adolphe"
"Hüe, G."	"Hüe, Georges Adolphe"
"Hue, Georges"	"Hüe, Georges Adolphe"
"Hüe, Georges"	"Hüe, Georges Adolphe"
"Hué, Georges-Adolphe"	"Hüe, Georges Adolphe"
"Huber, H."	"Huber, Hans"
"Huber, Ferdinand"	"Huber, Ferdinand Fürchtegott"
"Hubay, Jenö"	"Hubay, Jenő"
"Hostettler, M."	"Hostettler, Michel"
"Marguerite Wagnière Horton"	"Horton, Marguerite Wagnière"
"Hortense de France"	"Hortense, koningin van Holland"
"Horszowski, Miecio"	"Horszowski, Mieczyslaw"
"R. de Hornstein"	"Hornstein, R. von"
"R. von Hornstein"	"Hornstein, R. von"
"Honeggr, Arthur"	"Honegger, Arthur"
"Holzmann, A."	"Holzmann, Abe"
"Franz von Holstein"	"Holstein, Franz von"
"Holmès, A."	"Holmès, Augusta"
"Hollmann, Joseph"	"Hollman, Joseph"
"Holland, Theodor"	"Holland, Theodore"
"Holland, Théodore"	"Holland, Theodore"
"Hofheimer, Paul"	"Hofhaimer, Paul"
"Hoffmeister, F. A."	"Hoffmeister, Franz Anton"
"Heinrich Anton Hoffmann"	"Hoffmann, Heinrich Anton"
"Hoffmann, H."	"Hoffmann, Heinrich"
"Hoffmann, Heinr."	"Hoffmann, Heinrich"
"Hofmann, Hch."	"Hoffmann, Heinrich"
"Franz Josef Hirt"	"Hirt, Franz Josef"
"Hirose, Riohei"	"Hirose, Ryōhei"
"Hirose, Ryhohei"	"Hirose, Ryōhei"
"Hindemith, P"	"Hindemith, Paul"
"Hindemith, P."	"Hindemith, Paul"
"Hidemith"	"Hindemith"
"Friedrich Heinrich Himmel"	"Himmel, Friedrich Heinrich"
"Johann Adam Hiller"	"Hiller, Johann Adam"
"Hiller, F."	"Hiller, Ferdinand"
"Hillemacher, P.-L."	"Hillemacher, Paul-Lucien"
"Amédée van den Heuvel"	"Heuvel, Amédée van den"
"Johann Peter Heuschkel [?]"	"Heuschkel, Johann Peter"
"Adolf Freidrich Hesse"	"Hesse, Adolf Friedrich"
"Adolf Friedrich Hesse"	"Hesse, Adolf Friedrich"
"Hesse, A."	"Hesse, Adolf"
"Hesse, Ad."	"Hesse, Adolf"
"Charles Léon Hess"	"Hess, Charles Léon"
"Hess, Charles"	"Hess, Carl"
"Hess, Karl"	"Hess, Carl"
"Heinrich von Herzogenberg"	"Herzogenberg, Heinrich von"
"Johann Georg Herzog"	"Herzog, Johann Georg"
"Herzog, A."	"Herzog, Auguste"
"Hertz, Henri"	"Herz, Henri"
"Hervê"	"Hervé"
"HérHérold, Ferdinand old"	"Hérold, Ferdinand"
"Herold, Ferdinand"	"Hérold, Ferdinand"
"Hérold, Ferndinand"	"Hérold, Ferdinand"
"Heermann, Rudolf"	"Hermann, Friedrich"
"Herfurth, Rud"	"Herfurth, Rud. "
"Heerfourt"	"Herfurth"
"Herfurt"	"Herfurth"
"Georg Martin Adolf von Henselt"	"Henselt, Adolph von       "
"Georg Martin Adolf von Henselt "	"Henselt, Adolph von       "
"Adolf von Henselt"	"Henselt, Adolph von"
"Henselt, A."	"Henselt, Adolph von"
"Henselt, Adolf"	"Henselt, Adolph von"
"Henselt, Adolf von"	"Henselt, Adolph von"
"Mendelssohn-Hensel, Fanny"	"Hensel, Fanny"
"Mendelssohn, Fanny"	"Hensel, Fanny"
"Henry le Jeune"	"Henry, Jehan (le jeune)"
"Henry, Ch."	"Henry, Charles"
"Henry VIII."	"Henry VIII., King of England"
"Fini Valdemar Henriques"	"Henriques, Fini Valdemar"
"Joseph Anton Henne"	"Henne, Josef Anton"
"Helmsmuller"	"Helmsmüller"
"Heller, St."	"Heller, Stephen"
"Max Paul Heller"	"Heller, Max Paul"
"Gustav Adolf Heinze"	"Heinze, Gustav Adolf "
"Heinsdorff"	"Heinsdorf"
"Heinrich  "	"Heinrich"
"Emmy Heil Frensel-Wegener"	"Heil Frensel-Wegener, Emmy"
"Hégar, F."	"Hegar, Friedrich"
"Pierre Jean Hébrard"	"Hébrard, Pierre Jean"
"Haydn, F.J."	"Haydn, Joseph"
"Haydn, J."	"Haydn, Joseph"
"Haydn,Joseph"	"Haydn, Joseph"
"Frederick Charles Hay"	"Hay, Frederick Charles"
"Hauser. Moritz"	"Hauser, Moritz"
"Hauptmann, M."	"Hauptmann, Moritz"
"Haug, H."	"Haug, Hans"
"Haüg, G."	"Haug, G."
"Hauer, Joseph Matthias"	"Hauer, Josef Matthias"
"Johann Wilhelm Hässler"	"Hässler, Johann Wilhelm"
"Hans Leo Hassler"	"Hassler, Hans Leo"
"Johann Adolf Hasse"	"Hasse, Johann Adolf"
"Hartmann, P."	"Hartmann, Paul"
"Karl Amadeus Hartmann"	"Hartmann, Karl Amadeus"
"d'Hardelot, Guy"	"Hardelot, Guy d'"
"Harclourt, Marguerite"	"Harcourt, Marguerite"
"Haensel, Peter"	"Hänsel, Peter"
"Haenlein, Albrecht"	"Hänlein, Albrecht"
"Handroch"	"Handrock"
"K. K. Handloser"	"Handloser, K. K. "
"Georg Friedrich Händel"	"Händel, Georg Friedrich"
"Haendel, G. F."	"Händel, Georg Friedrich"
"Haendel, G.-F."	"Händel, Georg Friedrich"
"Haendel, G.-Fr."	"Händel, Georg Friedrich"
"Haendel, Georg F."	"Händel, Georg Friedrich"
"Haendel, Georg Friederich"	"Händel, Georg Friedrich"
"Haendel, Georg Friedrich"	"Händel, Georg Friedrich"
"Haendel, George Frederick"	"Händel, Georg Friedrich"
"Haendel, George Friderich"	"Händel, Georg Friedrich"
"Händel, G. F."	"Händel, Georg Friedrich"
"Händel, G.-F."	"Händel, Georg Friedrich"
"Haendel"	"Händel"
"Handel"	"Händel"
"Händel"	"Händel"
"Hamm, V."	"Hamm, Johann Valentin"
"J. Val Hamm"	"Hamm, J. Val"
"Halfen, Fernand"	"Halphen, Fernand"
"Halévy,Jacques Fraçois"	"Halévy, Jacques François"
"Halevy"	"Halévy"
"Van Hal, John"	"Hal, John van"
"Andrew C. Haigh"	"Haigh, Andrew C."
"Hahn, R."	"Hahn, Reynaldo"
"Hahn, Raynaldo"	"Hahn, Reynaldo"
"Hahn, Rynaldo"	"Hahn, Reynaldo"
"Jacob Adolf Hägg"	"Hägg, Jacob Adolf"
"[Hoertel?], Haertel"	"Haertel"
"Otto Christoph Hackh"	"Hackh, Otto Christoph"
"d'Hack, Alfred"	"Hack, Alfred d'"
"Haas, R."	"Haas, Robert"
"Gustave de Suède"	"Gustaf, Sverige, Prins"
"Prince Gustave"	"Gustaf, Sverige, Prins"
"Gürlitt"	"Gurlitt"
"Aleksandr L'vovitch Gourilev"	"Guriljov, Aleksandr Lvovič"
"Gung'l, Josef"	"Gungl, Joseph"
"Gung'l, Joh."	"Gungl, Joh."
"Giuraud, Ernest"	"Guiraud, Ernest"
"Guilmant, A."	"Guilmant, Alexandre"
