"Garo, Edouard","Garo, Edouard"
"Gascard, Willy","Gascard, Willy"
"Gascogne, Jean","Gascogne, Jean"
"Gaspard Glaus Trio","Gaspard Glaus Trio"
"Gasparini, Francesco","Gasparini, Francesco"
"Gasser, Brigitte","Gasser, Brigitte"
"Gastaldi, Elise","Gastaldi, Elise"
"Gastaldon, Stanislao","Gastaldon, Stanislao"
"Giovanni Giacomo Gastoldi","Gastoldi, Giovanni Giacomo"
"Gattermann, P.","Gattermann, P."
"Aldrovandi, Giuseppe","Gatti Aldrovandi, Clelia"
"Gatti, A.","Gatti, A."
"Gatti, Domenico","Gatti, Domenico"
"Theobaldo di Gatti","Gatti, Theobaldo di"
"Gaubert, Philippe","Gaubert, Philippe"
"Gaubert, Philippes","Gaubert, Philippe"
"Gaudibert, Eric","Gaudibert, Eric"
"Gaudibert, Janine","Gaudibert, Janine"
"Gaugler, Theodor","Gaugler, Theodor"
"Alfred Robert Gaul","Gaul, Alfred Robert"
"Gauthier, Théophile","Gauthier, Théophile"
"Gautier, Eugène","Gautier, Eugène"
"Gavazzeni, Gianandrea","Gavazzeni, Gianandrea"
"Gaviniès, Pierre","Gaviniès, Pierre"
"Gay Des Combes, Céline","Gay Des Combes, Céline"
"Gay-Balmaz, Vincent","Gay-Balmaz, Vincent"
"Gay, Maria","Gay, Maria"
"Gay, Mary","Gay, Mary"
"Gay, Roger","Gay, Roger"
"Gayot, Jean-Christian","Gayot, Jean-Christian"
"Gayrhos-Defrancesco, Maggy","Gayrhos-Defrancesco, Maggy"
"Gayrhos, Eugène","Gayrhos, Eugène"
"Gayrhos, R.","Gayrhos, R."
"Gedalge, André","Gedalge, André"
"Aleksandr Fëdorovic Gedike","Gedike, Aleksandr Fëdorovič"
"Gedicke, Aleksandr Fyodorovich","Gedike, Aleksandr Fëdorovič"
"[?], Geeschals","Geeschals"
"Gehin, Auguste","Gehin, Auguste"
"Erik Gustaf Geijer","Geijer, Erik Gustaf"
"Geiser, Walter","Geiser, Walther"
"Gelinek, Joseph","Gelinek, Joseph"
"Gelli, Ettore","Gelli, Ettore"
"Gelly, E.","Gelly, E."
"Geloso, Albert","Geloso, Albert"
"Geloso, Cesare","Geloso, César"
"Geloso, César","Geloso, César"
"Francesco Saverio Geminiani","Geminiani, Francesco"
"Geminiani, Francesco","Geminiani, Francesco"
"Generali, Pietro","Generali, Pietro"
"Genet, Patrick","Genet, Patrick"
"Genier, Jean-Pierre","Genier, Jean-Pierre"
"Genin, Damaris","Genin, Damaris"
"Paul Agricole Genin","Genin, Paul Agricole"
"Gentet, M.","Gentet, M."
"Georges, Alexandre","Georges, Alexandre"
"Géraldy, Paul","Géraldy, Paul"
"Gerber","Gerber"
"Gerber, René","Gerber, René"
"Gerecz, Arpad","Gerecz, Arpad"
"Gerhard, Roberto","Gerhard, Roberto"
"Gerisaud","Gerisaud"
"Adeline de Germain","Germain, Adeline de"
"Germann, Pascal","Germann, Pascal"
"Gernsheim, Friedrich","Gernsheim, Friedrich"
"Gerrini, Guido","Gerrini, Guido"
"Gerris, Marie","Gerris, Marie"
"Gershwin, George","Gershwin, George"
"Gervaise, Claude","Gervaise, Claude"
"Gervasio, Nicolas","Gervasio, Nicolas"
"Gervasoni, Stefano","Gervasoni, Stefano"
"Gerzabeck, de","Gerzabeck, de"
"Gesseney, Marinette","Gesseney, Marinette"
"Gevaert, François-Auguste","Gevaert, François-Auguste"
"Gex, Pierre","Gex, Pierre"
"Geymeier, Ganesch","Geymeier, Ganesch"
"Geymuller, Marguerite de","Geymuller, Marguerite de"
"Geysen, Frans","Geysen, Frans"
"Ghazarian, Armen","Ghazarian, Armen"
"Giorgio Federico Ghedini","Ghedini, Giorgio Federico"
"Ghirardelli, Anne-Marie","Ghirardelli, Anne-Marie"
"Gianetti","Gianetti"
"Gianoli, Renée","Gianoli, Renée"
"Giard","Giard"
"Luigi Stefano Giarda","Giarda, Luigi Stefano"
"Giardini, Felice","Giardini, Felice"
"Gibbons, Orlando","Gibbons, Orlando"
"Gibbs, Armstrong","Gibbs, Armstrong"
"Gibbs, Joseph","Gibbs, Joseph"
"Vicenç Maria Gibert i Serra ","Gibert i Serra, Vicenç Maria"
"Gigout, Eugène","Gigout, Eugène"
"J. G. Gilbert","Gilbert, J. G."
"Gilgen, Josiane","Gilgen, Josiane"
"Gillet, Emile","Gillet, Emile"
"Gillet, Ernest","Gillet, Ernest"
"Gilliard","Gilliard"
"Gillot, Anne","Gillot, Anne"
"Gillot, Delphine","Gillot, Delphine"
"Gilson, Paul","Gilson, Paul"
"Ginastera, Alberto","Ginastera, Alberto"
"Gindraux, Frédéric","Gindraux, Frédéric"
"Giordani, Giuseppe","Giordani, Giuseppe"
"Goirdani, Giuseppe","Giordani, Giuseppe"
"Giordani, Tommaso","Giordani, Tommaso"
"Giordano, Umberto","Giordano, Umberto"
"Giorni, Aurelio","Giorni, Aurelio"
"Giovannini","Giovannini"
"M. E. Giran","Giran, M. E."
"Girard, Anthony","Girard, Anthony"
"Girard, L.","Girard, L."
"Girard, P.","Girard, P."
"Girard, Roger","Girard, Roger"
"Girardet, Pierre","Girardet, Pierre"
"Giraud, Isabelle","Giraud, Isabelle"
"Guiraut de Borneil","Giraut de Borneil"
"Giroud, Auguste","Giroud, Auguste"
"Giroud, Eléonore","Giroud, Eléonore"
"Giroud, Henri","Giroud, Henri"
"Giroud, Maurice","Giroud, Maurice"
"Giuliani, Mauro","Giuliani, Mauro"
"Giurana, Barbara","Giuranna, Barbara"
"Giuranna, Barbara","Giuranna, Barbara"
"Glas, Arwieke","Glas, Arwieke"
"Gläser, Franz","Gläser, Franz"
"Glaus, Alfred","Glaus, Alfred"
"Glaus, Gaspard","Glaus, Gaspard"
"Glavater, V.","Glavater, V."
"Glayre, Jean-Jacques","Glayre, Jean-Jacques"
"Aleksandr Konstantinovič Glazunov","Glazunov, Aleksandr Konstantinovič"
"Glazunov, Alexandre","Glazunov, Aleksandr Konstantinovič"
"Gleizes, Lucie","Gleizes, Lucie"
"J. M. Gleyne","Gleyne, J. M."
"Gleyse, Jonathan","Gleyse, Jonathan"
"Glière, Reinhold","Glière, Reyngol'd Moritsevich"
"Rejngolʹd Moricevič Glièr","Glière, Reyngol'd Moritsevich"
"Glinka, Mikhail Ivanovich","Glinka, Michail Ivanovič"
"Michail Ivanovič Glinka","Glinka, Michail Ivanovič"
"Mihail Ivanovič Glinka","Glinka, Michail Ivanovič"
"Mikhail Ivanovic Glinka","Glinka, Michail Ivanovič"
"Christoph Willibald Gluck","Gluck, Christoph Willibald"
"Gluck, Christoph Willibald Ritter von","Gluck, Christoph Willibald"
"Johann Willibald Gluck","Gluck, Christoph Willibald"
"Glyr","Glyr"
"Gmund","Gmund"
"Gocken, Selma","Gocken, Selma"
"Godael","Godael"
"Godard, Banjamin","Godard, Benjamin-Louis-Paul"
"Godard, Benjamin","Godard, Benjamin-Louis-Paul"
"Godard, Benjamin Louis","Godard, Benjamin-Louis-Paul"
"Godard, Hippolyte","Godard, Hippolyte"
"Godecharle, Eugène","Godecharle, Eugène-Charles-Jean"
"Godefroid, Felix","Godefroid, Dieudonné-Joseph-Guillaume-Félix"
"Godefroid, Félix","Godefroid, Dieudonné-Joseph-Guillaume-Félix"
"Godel, René","Godel, René"
"Godet, Philippe","Godet, Philippe"
"Godet, Robert","Godet, Robert"
"Godin, Guy","Godin, Guy"
"Godowsky, Leopold","Godowsky, Leopold"
"Daniel van Goens","Goens, Daniel van"
"Goetz, Hermann","Goetz, Hermann"
"Hermann Gustav Goetz","Goetz, Hermann"
"Goetze, C.","Goetze, C."
"Goetze, Christa","Goetze, Christa"
"Goetze, Ed.","Goetze, Ed."
"Goeyens, Alphonse","Goeyens, Alphonse"
"Goffart, Emmanuelle","Goffart, Emmanuelle"
"Gogatcheva, Ludmila","Gogatcheva, Ludmila"
"Goilav, Florenza","Goilav, Florenza"
"Goilav, Yoan","Goilav, Yoan"
"Golay, François-Daniel","Golay, François-Daniel"
"Goldenhorn, Anne-Marie","Goldenhorn, Anne-Marie"
"Goldenhorn, P.","Goldenhorn, P."
"Goldenhorn, Paul","Goldenhorn, Paul"
"Goldmann, Jaël","Goldmann, Jaël"
"Goldmark","Goldmark"
"Goldmark, Karl","Goldmark, Karl"
"Goldner, Wilhelm","Goldner, Wilhelm"
"Goldschmidt, Berthold","Goldschmidt, Berthold"
"Goldsmith, Owen","Goldsmith, Owen"
"Goldstein","Goldstein"
"Golestan, Stan","Golestan, Stan"
"Golhard, C.","Golhard, C."
"Goltermann, Georg","Goltermann, Georg"
"Goltermann, Jean","Goltermann, Jean"
"Gombert, Nicolas","Gombert, Nicolas"
"Antonio Carlos Gomes","Gomes, Carlos"
"Antônio Carlos Gomes","Gomes, Carlos"
"Gomes, Carlos","Gomes, Carlos"
"Gomez","Gomez"
"Gomez Grespo, Jorge","Gómez-Crespo, Jorge"
"Gomez, Fernando","Gomez, Fernando"
"Gonçalves, Rogerio","Gonçalves, Rogerio"
"Gondinet, Edmond","Gondinet, Edmond"
"Gonzieu","Gonzieu"
"Goodman, Benny","Goodman, Benny"
"Goosens, Eugene","Goossens, Eugène"
"Goossens, Eugene","Goossens, Eugène"
"Goossens, Eugène","Goossens, Eugène"
"Goot, J. van der","Goot, J. van der"
"Gorbatyuk, Lena","Gorbatyuk, Lena"
"Gordigiani, Luigi","Gordigiani, Luigi"
"Gorgani","Gorgani"
"Alexandre Edouard Goria","Goria, Alexandre Édouard"
"Goring, A.","Goring, A."
"Johann Valentin Görner","Görner, Johann Valentin"
"Gorski, Alexander","Gorski, Alexander"
"Gorski, Ladislas","Gorski, Ladislas"
"Gosse","Gosse"
"Gossec, François-Joseph","Gossec, François-Joseph"
"Gossens","Gossens"
"Goteri, Alexandro","Goteri, Alexandro"
"Gotkovsky, Ida","Gotkovsky, Ida"
"Gotkowsky, Nell","Gotkowsky, Nell"
"Gotthard","Gotthard"
"Gottraux, François","Gottraux, François"
"Gottraux, Isabelle","Gottraux, Isabelle"
"Louis Moreau Gottschalk","Gottschalk, Louis Moreau"
"Goublier, Emile","Goublier, Emile"
"Goublier, Gustave","Goublier, Gustave"
"Goublier, Renaud","Goublier, Renaud"
"Goudimel, Claude","Goudimel, Claude"
"Goumaz-Meystre, Delly","Goumaz-Meystre, Delly"
"Gounod, Charles","Gounod, Charles-François"
"Gourileff","Gourileff"
"Aleksandr L'vovitch Gourilev","Gourilev, Aleksandr L'vovitch"
"Gouvy, Théodore","Gouvy, Théodore"
"Goy, Ferdinand","Goy, Ferdinand"
"Goy, Pierre","Goy, Pierre"
"Gozlan, Elie","Gozlan, Elie"
"Gozlan, Léon","Gozlan, Léon"
"Gozlan, Louis-Léon","Gozlan, Louis-Léon"
"Graben-Hoffmann, Gustav","Graben-Hoffmann, Gustav Heinrich"
"Grabner, Hermann","Grabner, Hermann"
"Grace, Harvey","Grace, Harvey"
"Graef, H.","Graef, H."
"Graeter, Ferdinand","Graeter, Ferdinand"
"Graf, Hans Peter","Graf, Hans Peter"
"Graf, Kathrin","Graf, Kathrin"
"Grainger, Percy","Grainger, Percy"
"Granado, D.","Granado, D."
"Granados, Enrique","Granados, Enrique"
"Grandi, Alessandro","Grandi, Alessandro"
"Grandi, David de","Grandi, David de"
"Grandjany, Marcel","Grandjany, Marcel"
"Grandjean, Samuel","Grandjean, Samuel"
"Clémence de Grandval","Grandval, Marie Félicie Clémence de Reiset"
"Marie Félicie Clémence de Reiset Grandval","Grandval, Marie Félicie Clémence de Reiset"
"Marie Félicie Clémence de Reiset, Vicomtesse de Grandval","Grandval, Marie Félicie Clémence de Reiset"
"Grange, Henry-Louis de la","Grange, Henry-Louis de la"
"Granier, Jules","Granier, Jules"
"Grappelli, Stéphane","Grappelli, Stéphane"
"Grasset","Grasset"
"Grast, Antony","Grast, Antony"
"Franz Gabriel Grast","Grast, Franz Gabriel"
"François Gabriel Grast","Grast, Franz Gabriel"
"Gratz","Gratz"
"Carl Heinrich Graun","Graun, Carl Heinrich"
"Johann Gottlieb Graun","Graun, Johann Gottlieb"
"Gray","Gray"
"Gray, D.","Gray, D."
"Gray, Donald","Gray, Donald"
"Graziani-Walter, C.","Graziani-Walter, C."
"Graziani-Walter, Charles","Graziani-Walter, Charles"
"Graziani, Louis","Graziani, Louis"
"Graziani, Vincenzo Maria","Graziani, Vincenzo Maria"
"Grazioli, Filippo","Grazioli, Filippo"
"Giovanni Battista Grazioli","Grazioli, Giambattista"
"Greaves, Thomas","Greaves, Thomas"
"Gréban, Arnoul","Gréban, Arnoul"
"Aleksandr Tikhonovich Grechaninov","Grečaninov, Aleksandr Tichonovič"
"Aleksandr Tikhonovich Gretchaninov","Grečaninov, Aleksandr Tichonovič"
"Grechaninov, Aleksandr Tikhonovich","Grečaninov, Aleksandr Tichonovič"
"Gretchaninov, A.","Grečaninov, Aleksandr Tichonovič"
"Greef, I.","Greef, I."
"Greger","Greger"
"Gregh, Louis","Gregh, Louis"
"Grégoire","Grégoire"
"Grégoire, Gabriel","Grégoire, Gabriel"
"Greiser, Mathias","Greiter, Mathias"
"Greiter, Matthias","Greiter, Mathias"
"Grenet-Dancourt, Ernest","Grenet-Dancourt, Ernest"
"Grenier","Grenier"
"Greter, Cyrill","Greter, Cyrill"
"Grétry, André-Ernest-Modeste","Grétry, André-Ernest-Modeste"
"Grétry, André-Modeste","Grétry, André-Ernest-Modeste"
"Grétry, Jules","Grétry, Jules"
"Grieg, Edvard","Grieg, Edvard"
"Griffiths, David","Griffiths, David"
"Grignard, André","Grignard, André"
"De Grigny, Nicolas","Grigny, Nicolas de"
"Nicolas de Grigny","Grigny, Nicolas de"
"Grimm, Elisabeth","Grimm, Elisabeth"
"Grin, François","Grin, François"
"Gripari, Pierre","Gripari, Pierre"
"Grisar, Albert","Grisar, Albert"
"Grisar, André","Grisar, André"
"Grisoni, Marie-Rose","Grisoni, Marie-Rose"
"Grisoni, Pascal","Grisoni, Pascal"
"Gritsch","Gritsch"
"Grob, Jean-Marc","Grob, Jean-Marc"
"Grob, Marie","Grob, Marie"
"Grodski","Grodski"
"Grondahl, Launy","Grondahl, Launy"
"Groobz, Gabriel","Groobz, Gabriel"
"Adolphe de Groot","Groot, Adolphe de"
"Gros, Adrien","Gros, Adrien"
"Gros, Armand","Gros, Armand"
"Gros, Serge","Gros, Serge"
"Grosjean, Ernest","Grosjean, Ernest"
"Grosrey, A.","Grosrey, A."
"Grosrey, Adrien","Grosrey, Adrien"
"Grossmann, Louis","Grossmann, Louis"
"Grovlez, Gabriel","Grovlez, Gabriel"
"Gruber, Emile","Gruber, Emile"
"Grudule, Ilze","Grudule, Ilze"
"Gruenberg, Louis","Gruenberg, Louis"
"Grunder, Anne-Marie","Grunder, Anne-Marie"
"Grünholzer, Karl","Grünholzer, Karl"
"Gruselle, Christiane","Gruselle, Christiane"
"Grütter, Dominique","Grütter, Dominique"
"Grützmacher","Grützmacher"
"Grützmacher, Friedrich","Grützmacher, Friedrich Wilhelm Ludwig"
"Grytsayenko, Alexander","Grytsayenko, Alexander"
"Gschwend, Irène","Gschwend, Irène"
"Gschwend, Nelly","Gschwend, Nelly"
"Guami, Gioseffo","Guami, Gioseffo"
"Guanella, Alexis","Guanella, Alexis"
"Gubaidulina, Sofia","Gubajdulina, Sofija Asgatovna"
"Gubbins, Max","Gubbins, Max"
"Guédron, Pierre","Guédron, Pierre"
"Guéneux, Jean-Paul","Guéneux, Jean-Paul"
"Guéniffey, Maxence","Guéniffey, Maxence"
"Guercia, Alfonso","Guercia, Alfonso"
"Guérin, Emile","Guérin, Emile"
"Guerini, Francesco","Guerini, Francesco"
"Guerra, Alberto","Guerra, Alberto"
"Guerrini, Guido","Guerrini, Guido"
"José Maria Guervós","Guervós, José Maria"
"Guéteville, Louis","Guéteville, Louis"
"Guex, Florian","Guex, Florian"
"Pietro Alessandro Guglielmi","Guglielmi, Pietro Alessandro"
"Gui, Vittorio","Gui, Vittorio"
"Guiard, Eugène","Guiard, Eugène"
"Guidon, Mary","Guidon, Mary"
"Guignard, Françoise","Guignard, Françoise"
"Guignard, Maryse","Guignard, Maryse"
"Guilbert, Yvette","Guilbert, Yvette"
"Guillaume, Max","Guillaume, Max"
"Guillemain, Louis-Gabriel","Guillemain, Louis-Gabriel"
"Guillermin, Béatrice","Guillermin, Béatrice"
"Guillot, Agathe","Guillot, Agathe"
"Guillou, René","Guillou, René"
"Guilmant, Alexande","Guilmant, Alexandre"
"Guilmant, Alexandre","Guilmant, Alexandre"
"Guimant, Alexandre","Guilmant, Alexandre"
"Guilmaut","Guilmaut"
"Guimbert","Guimbert"
"Guiot de Dijon","Guiot de Dijon"
"Giuraud, Ernest","Guiraud, Ernest"
"Guiraud, Ernest","Guiraud, Ernest"
"Guiraud, Georges","Guiraud, Georges"
"Gulbins, Max","Gulbins, Max"
"Pietro Guli Caracciolo","Gulì Caracciolo, Pietro"
"Gumbert, Ferdinand","Gumbert, Ferdinand"
"Gung'l, Joh.","Gung'l, Joh."
"Gung'l, Josef","Gungl, Joseph"
"Guridi, Jesús","Guridi Bidaola, Jesús"
"Gurlitt","Gurlitt"
"Gurlitt, Cornelius","Gurlitt, Cornelius"
"Gurning, Alexandre","Gurning, Alexandre"
"Gürtler, Hermann","Gürtler, Hermann"
"Gürtner","Gürtner"
"Gurtner, Jean","Gurtner, Jean"
"Gustave de Suède","Gustaf IV. Adolf, roi de Suède (Gustave de Suède)"
"Gustavson, Oscar","Gustavson, Oscar"
"Gut, Serge","Gut, Serge"
"Gutmann, Adolf","Gutmann, Adolphe"
"Gutowska, Anna","Gutowska, Anna"
"Guy, Denis","Guy, Denis"
"Guy, Vinciane","Guy, Vinciane"
"Guye, François","Guye, François"
"Guyer Blaser, Velma","Guyer Blaser, Velma"
"Gyongyosy","Gyongyosy"
"Haageman","Haageman"
"Haas, Charles","Haas, Charles"
"Haas, Joseph","Haas, Joseph"
"Haas, Julien","Haas, Julien"
"Haas, R.","Haas, R."
"Haas, Robert","Haas, Robert"
"De Haas, Robin","Haas, Robin de"
"Hába, Alois","Hába, Alois"
"Hába, Karel","Hába, Karel"
"Haberbier, Ernst","Haberbier, Ernst"
"d'Hack, Alfred","Hack, Alfred d'"
"Hack, Théodore","Hack, Théodore"
"Otto Christoph Hackh","Hackh, Otto Christoph"
"Haefliger, Walter","Haefliger, Walter"
"Haemmi, Céline","Haemmi, Céline"
"Haenlein, Albrecht","Haenlein, Albrecht"
"Haensel, Peter","Haensel, Pierre"
"Haering-Massy, L.","Haering-Massy, L."
"Haering, A.","Haering, A."
"Haering, Marie-Louise","Haering, Marie-Louise"
"[Hoertel?], Haertel","Haertel"
"Haeser, Georg","Haeser, Georg"
"Hagen, Javier","Hagen, Javier"
"Hagen, W.","Hagen, W."
"Jacob Adolf Hägg","Hägg, Jacob Adolf"
"Hahn, Reynaldo","Hahn, Reynaldo"
"Hahöcker, J.","Hahöcker, J."
"Andrew C. Haigh","Haigh, Andrew C."
"Haimann","Haimann"
"Hainaut, Alfred","Hainaut, Alfred"
"Halbreich, Harry","Halbreich, Harry"
"Haldimann, Christine","Haldimann, Christine"
"Halévy, Fromental","Halévy, Fromental"
"Halévy, Jacques François","Halévy, Fromental"
"Halfen, Fernand","Halfen, Fernand"
"Halffter, Cristóbal","Halffter, Cristóbal"
"Halffter, Ernesto","Halffter, Ernesto"
"Halphen, Fernand","Halphen, Fernand"
"Halvorsen, Johan","Halvorsen, Johan"
"Hamm","Hamm"
"J. Val Hamm","Hamm, Johann Valentin"
"Hammer, Heinrich","Hammer, Heinrich"
"Hammer, Richard","Hammer, Richard"
"Hammerschmidt, Andreas","Hammerschmidt, Andreas"
"Hamne","Hamne"
"Hamou, Marine","Hamou, Marine"
"Georg Friedrich Händel","Händel, Georg Friedrich"
"Handel, George Frideric","Händel, Georg Friedrich"
"Handloser","Handloser"
"Handloser, K.","Handloser, K."
"K. K. Handloser","Handloser, K. K. "
"Handman, Lou","Handman, Lou"
"Handroch","Handroch"
"Handrock","Handrock"
"Handrock, J.","Handrock, J."
"Hänlein, Albrecht","Hänlein, Albrecht"
"Hannikainen, Ilmari","Hannikainen, Ilmari"
"Hanslick, Eduard","Hanslick, Eduard"
"Harclourt, Marguerite","Harclourt, Marguerite"
"d'Hardelot, Guy","Hardelot, Guy"
"Hardy-Boulet, Jeanne-Marie","Hardy-Boulet, Jeanne-Marie"
"Hare, Amy","Hare, Amy"
"Harfurth","Harfurth"
"Haring","Haring"
"Harnisch, Albert","Harnisch, Albert"
"Harris, Emily","Harris, Emily"
"Harris, Roy","Harris, Roy"
"Harsányi, Tibor","Harsányi, Tibor"
"Hart Nibbrig, Christian","Hart Nibbrig, Christian"
"Hartel, A.","Hartel, A."
"Harthan","Harthan"
"Harthan, H.","Harthan, H."
"Hartley, Danielle","Hartley, Danielle"
"Karl Amadeus Hartmann","Hartmann, Karl Amadeus"
"Hartmann, Paul","Hartmann, Paul"
"Harty, Hamilton","Harty, Hamilton"
"Harvey, Jonathan","Harvey, Jonathan"
"Hary, J.","Hary, J."
"Hasammann, Irène","Hasammann, Irène"
"Haser, Carl","Haser, Carl"
"Häser, George","Häser, Georg"
"Haskil, Clara","Haskil, Clara"
"Haslinger","Haslinger"
"Johann Adolf Hasse","Hasse, Johann Adolf"
"Hasselmans, Adolphe","Hasselmans, Alphonse"
"Hasselmans, Alphonse","Hasselmans, Alphonse"
"Hans Leo Hassler","Hassler, Hans Leo"
"Hassler, Hans Leo","Hassler, Hans Leo"
"Hassler, Jakob","Hassler, Jakob"
"Johann Wilhelm Hässler","Häßler, Johann Wilhelm"
"Hauenstein, J.","Hauenstein, J."
"Hauer, Josef Matthias","Hauer, Josef Matthias"
"Hauert, Aude","Hauert, Aude"
"Haug-Budry, Françoise","Haug-Budry, Françoise"
"Haug, Françoise","Haug, Françoise"
"Haug, Hans","Haug, Hans"
"Hauman, Théodore","Hauman, Théodore"
"Haumann","Haumann"
"Hauptmann, H.","Hauptmann, H."
"Hauptmann, Moritz","Hauptmann, Moritz"
"Hauschild, Ernst","Hauschild, Ernst"
"Hauser","Hauser"
"Hauser, Henri","Hauser, Henri"
"Hauser, J.","Hauser, J."
"Hauser, Lena","Hauser, Lena"
"Hauser, Miska","Hauser, Miska"
"Hauser, Moritz","Hauser, Moritz"
"Hauström","Hauström"
"Frederick Charles Hay","Hay, Frederik Charles"
"Hayachi, Mineo","Hayachi, Mineo"
"Haydn, Joseph","Haydn, Joseph"
"Haydn, Michael","Haydn, Michael"
"Hayoz, Jean-Michel","Hayoz, Jean-Michel"
"Hébrard, Auguste","Hébrard, Auguste"
"Pierre Jean Hébrard","Hébrard, Pierre Jean"
"Heerfourt","Heerfourt"
"Heermann, Rudolf","Heermann, Rudolf"
"Hegar, Friedrich","Hegar, Friedrich"
"Hegetschweiler","Hegetschweiler"
"Hegetschweiler, Rodolphe","Hegetschweiler, Rodolphe"
"Hegner, Otto","Hegner, Otto"
"Heidmann Vischer, Ute","Heidmann Vischer, Ute"
"Heifetz, Jascha","Heifetz, Jascha"
"Heim, Ignaz","Heim, Ignaz"
"Heinemeyer","Heinemeyer"
"Heinemeyer, Christian","Heinemeyer, Christian"
"Heinrich","Heinrich"
"Heinrich  ","Heinrich"
"Heinsdorf","Heinsdorf"
"Gustav Adolf Heinze","Heinze, Gustav Adolf"
"Heise, Peter","Heise, Peter"
"Heiser","Heiser"
"Heiser, Wilhelm","Heiser, Wilhelm"
"Heisser, Charles","Heisser, Charles"
"Helaerts","Helaerts"
"Heller, Max Paul","Heller, Max & Paul"
"Max Paul Heller","Heller, Max & Paul"
"Heller, Stephen","Heller, Stephen"
"Helmound, H.","Helmound, H."
"Helmsmuller","Helmsmuller"
"Helps, Robert","Helps, Robert"
"Hemmerling, Carlo","Hemmerling, Carlo"
"Hémon, Louis","Hémon, Louis"
"Henderson, Joe","Henderson, Joe"
"Henderson, Ray","Henderson, Ray"
"Hengartner, Fiona","Hengartner, Fiona"
"Joseph Anton Henne","Henne, Josef Anton"
"Henneberger, Christiane","Henneberger, Christiane"
"Hennessy, Swan","Hennessy, Swan"
"Henning, Uta","Henning, Uta"
"Henrion, Paul","Henrion, Paul"
"Fini Valdemar Henriques","Henriques, Fini"
"Henriques, Robert","Henriques, Robert"
"Henriquez, F.","Henriquez, F."
"Henriquez, Isabelle","Henriquez, Isabelle"
"Henry, Charles","Henry, Charles"
"Henschel, George","Henschel, Georg"
"Mendelssohn, Fanny","Hensel (Mendelssohn), Fanny"
"Adolf von Henselt","Henselt, Adolph von"
"Georg Martin Adolf von Henselt","Henselt, Adolph von"
"Georg Martin Adolf von Henselt ","Henselt, Adolph von"
"Henselt, Adolf","Henselt, Adolph von"
"Henselt, Adolf von","Henselt, Adolph von"
"Henser","Henser"
"Hérard, Paul-Silva","Hérard, Paul-Silva"
"Heraud, Michèle","Heraud, Michèle"
"Herbillon, Jacques","Herbillon, Jacques"
"Herfurth","Herfurth"
"Herfurth, Rud","Herfurth, Rud"
"Herklots-Jeanningros, Laurence","Herklots-Jeanningros, Laurence"
"Herman, Adolphe","Herman, Adolphe"
"Hermann","Hermann"
"Hermann, Alphonse","Hermann, Alphonse"
"Hermann, Florian","Hermann, Florian"
"Hermann, Friedrich","Hermann, Friedrich"
"Hermenjat, Fabienne","Hermenjat, Fabienne"
"Hermès","Hermès"
"Hermes, E.","Hermes, E."
"Hermier, J.","Hermier, J."
"Hermun","Hermun"
"Herold, C.","Herold, C."
"Herold, Ferdinand","Hérold, Ferdinand"
"Hérold, Ferdinand","Hérold, Ferdinand"
"Hérold, Ferndinand","Hérold, Ferdinand"
"Herrando, José","Herrando, José de"
"Herrera Cabrera, Miriam","Herrera Cabrera, Miriam"
"Herrmann, Daniel","Herrmann, Daniel"
"Hersant, Philippe","Hersant, Philippe"
"Hervé","Hervé"
"Héry, Laureen","Héry, Laureen"
"Hertz, Henri","Herz, Henri"
"Herz, Henri","Herz, Henri"
"Herz, Jacques-Simon","Herz, Jacques-Simon"
"Herzel","Herzel"
"Herzog","Herzog"
"Herzog, Auguste","Herzog, Auguste"
"Johann Georg Herzog","Herzog, Johann Georg"
"Heinrich von Herzogenberg","Herzogenberg, Heinrich von"
"Hess","Hess"
"Hess, Charles","Hess"
"Hess, Karl","Hess-Rüetschi, Carl"
"Charles Léon Hess","Hess, Charles Léon"
"Hess, Jean-Chrisostome","Hess, Jean-Chrisostome"
"Hess, N.","Hess, N."
"Hess, O.","Hess, O."
"Hess, Paul","Hess, Paul"
"Hesse","Hesse"
"Hesse, Ad.","Hesse, Ad."
"Hesse, Adolf","Hesse, Adolf"
"Adolf Freidrich Hesse","Hesse, Adolf Friedrich"
"Adolf Friedrich Hesse","Hesse, Adolf Friedrich"
"Hettich, Amédée-Louis","Hettich, Amédée-Louis"
"Hetzel","Hetzel"
"Hetzel, M.","Hetzel, M."
"Heuberger, Richard","Heuberger, Richard"
"Heudières, Bruno d'","Heudières, Bruno d'"
"Heumann, Friederike","Heumann, Friederike"
"Johann Peter Heuschkel [?]","Heuschkel, Johann Peter"
"Amédée van den Heuvel","Heuvel, Amédée van den"
"Heyer","Heyer"
"Heyerdahl, Anders","Heyerdahl, Anders"
"Heymann, Carl","Heymann, Carl"
"Heymans","Heymans"
"Heymans, J.","Heymans, J."
"Heyna, Walter","Heyna, Walter"
"Heynberg, Désiré","Heynberg, Désiré"
"Hildach, Eugen","Hildach, Eugen"
"Hildebrand, Camille","Hildebrand, Camille"
"Hildegard von Bingen","Hildegard von Bingen"
"Hille, Gustav","Hille, Gustav"
"Hillemacher, Paul","Hillemacher, Paul"
"Hillemacher, Paul-Lucien","Hillemacher, Paul-Lucien"
"Hiller","Hiller"
"Hiller, Ferdinand","Hiller, Ferdinand"
